date,tournament,level,bestOf,surface,indoor,round,winner_name,winner_country_name,winner_country_id,winner_rank,winner_eloRatingDelta,winner_eloRating,loser_name,loser_seed,loser_country_name,loser_country_id,loser_rank,loser_eloRatingDelta,loser_eloRating,score,winner_seed,speed,loser_entry,winner_entry,outcome
2012-04-15,Monte Carlo Masters,M,3,C,false,F,Rafael Nadal,Spain,ESP,2,15,2404,Novak Djokovic,1,Serbia,SRB,1,-15,2482,6-3 6-1,2,31,,,
2012-04-15,Monte Carlo Masters,M,3,C,false,SF,Rafael Nadal,Spain,ESP,2,3,2401,Gilles Simon,9,France,FRA,15,-2,2064,6-3 6-4,2,31,,,
2012-04-15,Monte Carlo Masters,M,3,C,false,QF,Rafael Nadal,Spain,ESP,2,2,2399,Stan Wawrinka,,Switzerland,SUI,26,-3,2077,7-5 6-4,2,31,,,
2012-04-15,Monte Carlo Masters,M,3,C,false,R16,Rafael Nadal,Spain,ESP,2,1,2398,Mikhail Kukushkin,,Kazakhstan,KAZ,68,-1,1898,6-1 6-1,2,31,Q,,
2012-04-15,Monte Carlo Masters,M,3,C,false,R32,Rafael Nadal,Spain,ESP,2,2,2396,Jarkko Nieminen,,Finland,FIN,48,-1,1961,6-4 6-3,2,31,,,
2012-03-21,Miami Masters,M,3,H,false,SF,Andy Murray,United Kingdom,GBR,4,6,2352,Rafael Nadal,2,Spain,ESP,2,-6,2402,W/O,4,51,,,W/O
2012-03-21,Miami Masters,M,3,H,false,QF,Rafael Nadal,Spain,ESP,2,5,2397,Jo Wilfried Tsonga,6,France,FRA,6,-6,2229,6-2 5-7 6-4,2,51,,,
2012-03-21,Miami Masters,M,3,H,false,R16,Rafael Nadal,Spain,ESP,2,2,2395,Kei Nishikori,16,Japan,JPN,16,-3,2030,6-4 6-4,2,51,,,
2012-03-21,Miami Masters,M,3,H,false,R32,Rafael Nadal,Spain,ESP,2,2,2393,Radek Stepanek,25,Czech Republic,CZE,25,-2,2010,6-2 6-2,2,51,,,
2012-03-21,Miami Masters,M,3,H,false,R64,Rafael Nadal,Spain,ESP,2,2,2391,Santiago Giraldo,,Colombia,COL,57,-2,1962,6-2 6-0,2,51,,,
2012-03-08,Indian Wells Masters,M,3,H,false,SF,Roger Federer,Switzerland,SUI,3,9,2440,Rafael Nadal,2,Spain,ESP,2,-10,2401,6-3 6-4,3,47,,,
2012-03-08,Indian Wells Masters,M,3,H,false,QF,Rafael Nadal,Spain,ESP,2,4,2397,David Nalbandian,,Argentina,ARG,74,-3,2133,4-6 7-5 6-4,2,47,,,
2012-03-08,Indian Wells Masters,M,3,H,false,R16,Rafael Nadal,Spain,ESP,2,2,2395,Alexandr Dolgopolov,21,Ukraine,UKR,21,-2,1994,6-3 6-2,2,47,,,
2012-03-08,Indian Wells Masters,M,3,H,false,R32,Rafael Nadal,Spain,ESP,2,1,2394,Marcel Granollers,26,Spain,ESP,26,-2,1966,6-1 6-4,2,47,,,
2012-03-08,Indian Wells Masters,M,3,H,false,R64,Rafael Nadal,Spain,ESP,2,1,2393,Leonardo Mayer,,Argentina,ARG,78,-1,1822,6-1 6-3,2,47,,,
2012-01-16,Australian Open,G,5,H,false,F,Novak Djokovic,Serbia,SRB,1,13,2467,Rafael Nadal,2,Spain,ESP,2,-13,2407,5-7 6-4 6-2 6-7(5) 7-5,1,46,,,
2012-01-16,Australian Open,G,5,H,false,SF,Rafael Nadal,Spain,ESP,2,16,2391,Roger Federer,3,Switzerland,SUI,3,-16,2433,6-7(5) 6-2 7-6(5) 6-4,2,46,,,
2012-01-16,Australian Open,G,5,H,false,QF,Rafael Nadal,Spain,ESP,2,7,2384,Tomas Berdych,7,Czech Republic,CZE,7,-7,2191,6-7(5) 7-6(6) 6-4 6-3,2,46,,,
2012-01-16,Australian Open,G,5,H,false,R16,Rafael Nadal,Spain,ESP,2,4,2380,Feliciano Lopez,18,Spain,ESP,19,-4,2077,6-4 6-4 6-2,2,46,,,
2012-01-16,Australian Open,G,5,H,false,R32,Rafael Nadal,Spain,ESP,2,1,2379,Lukas Lacko,,Slovakia,SVK,119,-1,1843,6-2 6-4 6-2,2,46,Q,,
2012-01-16,Australian Open,G,5,H,false,R64,Rafael Nadal,Spain,ESP,2,2,2377,Tommy Haas,,Germany,GER,190,-2,1912,6-4 6-3 6-4,2,46,,,
2012-01-16,Australian Open,G,5,H,false,R128,Rafael Nadal,Spain,ESP,2,,2377,Alex Kuznetsov,,United States,USA,167,-2,1616,6-4 6-1 6-1,2,46,Q,,
2012-01-02,Doha,B,3,H,false,SF,Gael Monfils,France,FRA,16,15,2136,Rafael Nadal,1,Spain,ESP,2,-15,2392,6-3 6-4,4,43,,,
2012-01-02,Doha,B,3,H,false,QF,Rafael Nadal,Spain,ESP,2,2,2390,Mikhail Youzhny,7,Russian Federation,RUS,35,-2,2012,6-4 6-4,1,43,,,
2012-01-02,Doha,B,3,H,false,R16,Rafael Nadal,Spain,ESP,2,,2390,Denis Gremelmayr,,Germany,GER,189,,1719,6-2 6-2,1,43,Q,,
2012-01-02,Doha,B,3,H,false,R32,Rafael Nadal,Spain,ESP,2,2,2388,Philipp Kohlschreiber,,Germany,GER,43,-2,1979,6-3 6-7(2) 6-3,1,43,,,
2011-12-02,Davis Cup WG,D,5,C,false,F,Rafael Nadal,Spain,ESP,2,5,2383,Juan Martin Del Potro,,Argentina,ARG,11,-6,2202,1-6 6-4 6-1 7-6(0),,,,,
2011-12-02,Davis Cup WG,D,5,C,false,F,Rafael Nadal,Spain,ESP,2,3,2380,Juan Monaco,,Argentina,ARG,26,-3,2034,6-1 6-1 6-2,,,,,
2011-11-20,Tour Finals,F,3,H,true,RR,Jo Wilfried Tsonga,France,FRA,6,17,2203,Rafael Nadal,,Spain,ESP,2,-17,2397,7-6(2) 4-6 6-3,,67,,,
2011-11-20,Tour Finals,F,3,H,true,RR,Roger Federer,Switzerland,SUI,4,12,2394,Rafael Nadal,,Spain,ESP,2,-11,2408,6-3 6-0,,67,,,
2011-11-20,Tour Finals,F,3,H,true,RR,Rafael Nadal,Spain,ESP,2,4,2404,Mardy Fish,,United States,USA,8,-4,2133,6-2 3-6 7-6(3),,67,,,
2011-10-09,Shanghai Masters,M,3,H,false,R16,Florian Mayer,Germany,GER,23,19,2023,Rafael Nadal,1,Spain,ESP,2,-18,2422,7-6(5) 6-3,15,60,,,
2011-10-09,Shanghai Masters,M,3,H,false,R32,Rafael Nadal,Spain,ESP,2,1,2421,Guillermo Garcia Lopez,,Spain,ESP,53,-1,1876,6-3 6-2,1,60,,,
2011-10-03,Tokyo,A,3,H,false,F,Andy Murray,United Kingdom,GBR,4,14,2338,Rafael Nadal,1,Spain,ESP,2,-14,2435,3-6 6-2 6-0,2,58,,,
2011-10-03,Tokyo,A,3,H,false,SF,Rafael Nadal,Spain,ESP,2,3,2432,Mardy Fish,4,United States,USA,8,-3,2172,7-5 6-1,1,58,,,
2011-10-03,Tokyo,A,3,H,false,QF,Rafael Nadal,Spain,ESP,2,1,2431,Santiago Giraldo,,Colombia,COL,53,-1,1921,7-6(6) 6-3,1,58,,,
2011-10-03,Tokyo,A,3,H,false,R16,Rafael Nadal,Spain,ESP,2,1,2430,Milos Raonic,,Canada,CAN,30,-1,1929,7-5 6-3,1,58,,,
2011-10-03,Tokyo,A,3,H,false,R32,Rafael Nadal,Spain,ESP,2,1,2429,Go Soeda,,Japan,JPN,118,-1,1772,6-3 6-2,1,58,WC,,
2011-09-16,Davis Cup WG,D,5,C,false,SF,Rafael Nadal,Spain,ESP,2,4,2425,Jo Wilfried Tsonga,,France,FRA,10,-5,2191,6-0 6-2 6-4,,,,,
2011-09-16,Davis Cup WG,D,5,C,false,SF,Rafael Nadal,Spain,ESP,2,3,2422,Richard Gasquet,,France,FRA,15,-2,2111,6-3 6-0 6-1,,,,,
2011-08-29,US Open,G,5,H,false,F,Novak Djokovic,Serbia,SRB,1,12,2510,Rafael Nadal,2,Spain,ESP,2,-13,2435,6-2 6-4 6-7(3) 6-1,1,49,,,
2011-08-29,US Open,G,5,H,false,SF,Rafael Nadal,Spain,ESP,2,11,2424,Andy Murray,4,United Kingdom,GBR,4,-10,2326,6-4 6-2 3-6 6-2,2,49,,,
2011-08-29,US Open,G,5,H,false,QF,Rafael Nadal,Spain,ESP,2,4,2420,Andy Roddick,21,United States,USA,21,-5,2143,6-2 6-1 6-3,2,49,,,
2011-08-29,US Open,G,5,H,false,R16,Rafael Nadal,Spain,ESP,2,2,2418,Gilles Muller,,Luxembourg,LUX,68,-2,1925,7-6(1) 6-1 6-2,2,49,,,
2011-08-29,US Open,G,5,H,false,R32,Rafael Nadal,Spain,ESP,2,3,2415,David Nalbandian,,Argentina,ARG,76,-4,2113,7-6(5) 6-1 7-5,2,49,,,
2011-08-29,US Open,G,5,H,false,R64,Rafael Nadal,Spain,ESP,2,1,2414,Nicolas Mahut,,France,FRA,99,-1,1827,6-2 6-2 RET,2,49,,,RET
2011-08-29,US Open,G,5,H,false,R128,Rafael Nadal,Spain,ESP,2,1,2413,Andrey Golubev,,Kazakhstan,KAZ,98,-1,1778,6-3 7-6(1) 7-5,2,49,,,
2011-08-14,Cincinnati Masters,M,3,H,false,QF,Mardy Fish,United States,USA,7,17,2154,Rafael Nadal,2,Spain,ESP,2,-17,2430,6-3 6-4,7,68,,,
2011-08-14,Cincinnati Masters,M,3,H,false,R16,Rafael Nadal,Spain,ESP,2,2,2428,Fernando Verdasco,,Spain,ESP,21,-2,2062,7-6(5) 6-7(4) 7-6(9),2,68,,,
2011-08-14,Cincinnati Masters,M,3,H,false,R32,Rafael Nadal,Spain,ESP,2,1,2427,Julien Benneteau,,France,FRA,112,-1,1920,6-4 7-5,2,68,Q,,
2011-08-08,Canada Masters,M,3,H,false,R32,Ivan Dodig,Croatia,CRO,41,23,1910,Rafael Nadal,2,Spain,ESP,2,-19,2446,1-6 7-6(5) 7-6(5),,62,,,
2011-06-20,Wimbledon,G,5,G,false,F,Novak Djokovic,Serbia,SRB,2,15,2482,Rafael Nadal,1,Spain,ESP,1,-15,2461,6-4 6-1 1-6 6-3,2,80,,,
2011-06-20,Wimbledon,G,5,G,false,SF,Rafael Nadal,Spain,ESP,1,8,2453,Andy Murray,4,United Kingdom,GBR,4,-9,2294,5-7 6-2 6-2 6-4,1,80,,,
2011-06-20,Wimbledon,G,5,G,false,QF,Rafael Nadal,Spain,ESP,1,3,2450,Mardy Fish,10,United States,USA,9,-4,2118,6-3 6-3 5-7 6-4,1,80,,,
2011-06-20,Wimbledon,G,5,G,false,R16,Rafael Nadal,Spain,ESP,1,7,2443,Juan Martin Del Potro,24,Argentina,ARG,21,-7,2259,7-6(6) 3-6 7-6(4) 6-4,1,80,,,
2011-06-20,Wimbledon,G,5,G,false,R32,Rafael Nadal,Spain,ESP,1,1,2442,Gilles Muller,,Luxembourg,LUX,92,-2,1880,7-6(6) 7-6(5) 6-0,1,80,WC,,
2011-06-20,Wimbledon,G,5,G,false,R64,Rafael Nadal,Spain,ESP,1,1,2441,Ryan Sweeting,,United States,USA,69,-1,1869,6-3 6-2 6-4,1,80,,,
2011-06-20,Wimbledon,G,5,G,false,R128,Rafael Nadal,Spain,ESP,1,,2441,Michael Russell,,United States,USA,90,-1,1778,6-4 6-2 6-2,1,80,,,
2011-06-06,Queen's Club,B,3,G,false,QF,Jo Wilfried Tsonga,France,FRA,19,15,2090,Rafael Nadal,1,Spain,ESP,1,-15,2456,6-7(3) 6-4 6-1,5,75,,,
2011-06-06,Queen's Club,B,3,G,false,R16,Rafael Nadal,Spain,ESP,1,1,2455,Radek Stepanek,,Czech Republic,CZE,57,-1,2017,6-3 5-7 6-1,1,75,,,
2011-06-06,Queen's Club,B,3,G,false,R32,Rafael Nadal,Spain,ESP,1,,2455,Matthew Ebden,,Australia,AUS,168,,1739,6-4 6-4,1,75,Q,,
2011-05-22,Roland Garros,G,5,C,false,F,Rafael Nadal,Spain,ESP,1,15,2440,Roger Federer,3,Switzerland,SUI,3,-15,2404,7-5 7-6(3) 5-7 6-1,1,46,,,
2011-05-22,Roland Garros,G,5,C,false,SF,Rafael Nadal,Spain,ESP,1,8,2432,Andy Murray,4,United Kingdom,GBR,4,-7,2260,6-4 7-5 6-4,1,46,,,
2011-05-22,Roland Garros,G,5,C,false,QF,Rafael Nadal,Spain,ESP,1,7,2425,Robin Soderling,5,Sweden,SWE,5,-7,2254,6-4 6-1 7-6(3),1,46,,,
2011-05-22,Roland Garros,G,5,C,false,R16,Rafael Nadal,Spain,ESP,1,3,2422,Ivan Ljubicic,,Croatia,CRO,37,-3,2036,7-5 6-3 6-3,1,46,,,
2011-05-22,Roland Garros,G,5,C,false,R32,Rafael Nadal,Spain,ESP,1,,2422,Antonio Veic,,Croatia,CRO,227,-1,1803,6-1 6-3 6-0,1,46,Q,,
2011-05-22,Roland Garros,G,5,C,false,R64,Rafael Nadal,Spain,ESP,1,1,2421,Pablo Andujar,,Spain,ESP,48,-2,1888,7-5 6-3 7-6(4),1,46,,,
2011-05-22,Roland Garros,G,5,C,false,R128,Rafael Nadal,Spain,ESP,1,2,2419,John Isner,,United States,USA,39,-1,1945,6-4 6-7(2) 6-7(2) 6-2 6-4,1,46,,,
2011-05-08,Rome Masters,M,3,C,false,F,Novak Djokovic,Serbia,SRB,2,11,2470,Rafael Nadal,1,Spain,ESP,1,-11,2430,6-4 6-4,2,38,,,
2011-05-08,Rome Masters,M,3,C,false,SF,Rafael Nadal,Spain,ESP,1,3,2427,Richard Gasquet,16,France,FRA,16,-3,2089,7-5 6-1,1,38,,,
2011-05-08,Rome Masters,M,3,C,false,QF,Rafael Nadal,Spain,ESP,1,2,2425,Marin Cilic,,Croatia,CRO,23,-2,2085,6-1 6-3,1,38,,,
2011-05-08,Rome Masters,M,3,C,false,R16,Rafael Nadal,Spain,ESP,1,2,2423,Feliciano Lopez,,Spain,ESP,40,-2,2011,6-4 6-2,1,38,,,
2011-05-08,Rome Masters,M,3,C,false,R32,Rafael Nadal,Spain,ESP,1,,2423,Paolo Lorenzi,,Italy,ITA,148,-1,1748,6-7(5) 6-4 6-0,1,38,Q,,
2011-05-01,Madrid Masters,M,3,C,false,F,Novak Djokovic,Serbia,SRB,2,12,2446,Rafael Nadal,1,Spain,ESP,1,-12,2435,7-5 6-4,2,53,,,
2011-05-01,Madrid Masters,M,3,C,false,SF,Rafael Nadal,Spain,ESP,1,10,2425,Roger Federer,3,Switzerland,SUI,3,-10,2392,5-7 6-1 6-3,1,53,,,
2011-05-01,Madrid Masters,M,3,C,false,QF,Rafael Nadal,Spain,ESP,1,2,2423,Michael Llodra,,France,FRA,27,-2,2005,6-2 6-2,1,53,,,
2011-05-01,Madrid Masters,M,3,C,false,R16,Rafael Nadal,Spain,ESP,1,3,2420,Juan Martin Del Potro,,Argentina,ARG,32,-3,2264,W/O,1,53,,,W/O
2011-05-01,Madrid Masters,M,3,C,false,R32,Rafael Nadal,Spain,ESP,1,1,2419,Marcos Baghdatis,,Cyprus,CYP,24,-1,1972,6-1 6-3,1,53,,,
2011-04-18,Barcelona,A,3,C,false,F,Rafael Nadal,Spain,ESP,1,6,2413,David Ferrer,4,Spain,ESP,6,-6,2220,6-2 6-4,1,25,,,
2011-04-18,Barcelona,A,3,C,false,SF,Rafael Nadal,Spain,ESP,1,1,2412,Ivan Dodig,,Croatia,CRO,56,-1,1960,6-3 6-2,1,25,,,
2011-04-18,Barcelona,A,3,C,false,QF,Rafael Nadal,Spain,ESP,1,3,2409,Gael Monfils,7,France,FRA,9,-3,2149,6-2 6-2,1,25,,,
2011-04-18,Barcelona,A,3,C,false,R16,Rafael Nadal,Spain,ESP,1,1,2408,Santiago Giraldo,,Colombia,COL,54,-1,1893,6-3 6-1,1,25,,,
2011-04-18,Barcelona,A,3,C,false,R32,Rafael Nadal,Spain,ESP,1,1,2407,Daniel Gimeno Traver,,Spain,ESP,60,-1,1803,6-1 6-1,1,25,,,
2011-04-10,Monte Carlo Masters,M,3,C,false,F,Rafael Nadal,Spain,ESP,1,6,2401,David Ferrer,4,Spain,ESP,6,-6,2209,6-4 7-5,1,15,,,
2011-04-10,Monte Carlo Masters,M,3,C,false,SF,Rafael Nadal,Spain,ESP,1,7,2394,Andy Murray,3,United Kingdom,GBR,4,-7,2257,6-4 2-6 6-1,1,15,,,
2011-04-10,Monte Carlo Masters,M,3,C,false,QF,Rafael Nadal,Spain,ESP,1,2,2392,Ivan Ljubicic,,Croatia,CRO,40,-2,2016,6-1 6-3,1,15,,,
2011-04-10,Monte Carlo Masters,M,3,C,false,R16,Rafael Nadal,Spain,ESP,1,3,2389,Richard Gasquet,13,France,FRA,18,-3,2064,6-2 6-4,1,15,,,
2011-04-10,Monte Carlo Masters,M,3,C,false,R32,Rafael Nadal,Spain,ESP,1,1,2388,Jarkko Nieminen,,Finland,FIN,59,-1,1940,6-2 6-2,1,15,,,
2011-03-23,Miami Masters,M,3,H,false,F,Novak Djokovic,Serbia,SRB,2,11,2424,Rafael Nadal,1,Spain,ESP,1,-11,2399,4-6 6-3 7-6(4),2,55,,,
2011-03-23,Miami Masters,M,3,H,false,SF,Rafael Nadal,Spain,ESP,1,11,2388,Roger Federer,3,Switzerland,SUI,3,-11,2407,6-3 6-2,1,55,,,
2011-03-23,Miami Masters,M,3,H,false,QF,Rafael Nadal,Spain,ESP,1,4,2384,Tomas Berdych,7,Czech Republic,CZE,7,-4,2117,6-2 3-6 6-3,1,55,,,
2011-03-23,Miami Masters,M,3,H,false,R16,Rafael Nadal,Spain,ESP,1,2,2382,Alexandr Dolgopolov,21,Ukraine,UKR,23,-2,2013,6-1 6-2,1,55,,,
2011-03-23,Miami Masters,M,3,H,false,R32,Rafael Nadal,Spain,ESP,1,1,2381,Feliciano Lopez,,Spain,ESP,41,-2,1924,6-3 6-3,1,55,,,
2011-03-23,Miami Masters,M,3,H,false,R64,Rafael Nadal,Spain,ESP,1,1,2380,Kei Nishikori,,Japan,JPN,62,-2,1898,6-4 6-4,1,55,,,
2011-03-10,Indian Wells Masters,M,3,H,false,F,Novak Djokovic,Serbia,SRB,3,12,2403,Rafael Nadal,1,Spain,ESP,1,-11,2391,4-6 6-3 6-2,3,54,,,
2011-03-10,Indian Wells Masters,M,3,H,false,SF,Rafael Nadal,Spain,ESP,1,6,2385,Juan Martin Del Potro,,Argentina,ARG,90,-6,2242,6-4 6-4,1,54,,,
2011-03-10,Indian Wells Masters,M,3,H,false,QF,Rafael Nadal,Spain,ESP,1,2,2383,Ivo Karlovic,,Croatia,CRO,239,-2,1983,5-7 6-1 7-6(7),1,54,,,
2011-03-10,Indian Wells Masters,M,3,H,false,R16,Rafael Nadal,Spain,ESP,1,1,2382,Somdev Devvarman,,India,IND,84,-1,1867,7-5 6-4,1,54,Q,,
2011-03-10,Indian Wells Masters,M,3,H,false,R32,Rafael Nadal,Spain,ESP,1,1,2381,Ryan Sweeting,,United States,USA,105,-1,1828,6-3 6-1,1,54,Q,,
2011-03-10,Indian Wells Masters,M,3,H,false,R64,Rafael Nadal,Spain,ESP,1,,2381,Rik De Voest,,South Africa,RSA,162,-1,1743,6-0 6-2,1,54,Q,,
2011-03-04,Davis Cup WG,D,3,H,false,R16,Rafael Nadal,Spain,ESP,1,1,2380,Olivier Rochus,,Belgium,BEL,115,-1,1854,6-4 6-2,,,,,
2011-03-04,Davis Cup WG,D,5,H,false,R16,Rafael Nadal,Spain,ESP,1,,2380,Ruben Bemelmans,,Belgium,BEL,144,-1,1640,6-2 6-4 6-2,,,,,
2011-01-17,Australian Open,G,5,H,false,QF,David Ferrer,Spain,ESP,7,21,2189,Rafael Nadal,1,Spain,ESP,1,-21,2401,6-4 6-2 6-3,7,55,,,
2011-01-17,Australian Open,G,5,H,false,R16,Rafael Nadal,Spain,ESP,1,3,2398,Marin Cilic,15,Croatia,CRO,15,-4,2050,6-2 6-4 6-3,1,55,,,
2011-01-17,Australian Open,G,5,H,false,R32,Rafael Nadal,Spain,ESP,1,1,2397,Bernard Tomic,,Australia,AUS,199,-1,1788,6-2 7-5 6-3,1,55,WC,,
2011-01-17,Australian Open,G,5,H,false,R64,Rafael Nadal,Spain,ESP,1,1,2396,Ryan Sweeting,,United States,USA,116,-1,1770,6-2 6-1 6-1,1,55,Q,,
2011-01-17,Australian Open,G,5,H,false,R128,Rafael Nadal,Spain,ESP,1,,2396,Marcos Daniel,,Brazil,BRA,93,-2,1675,6-0 5-0 RET,1,55,,,RET
2011-01-03,Doha,B,3,H,false,SF,Nikolay Davydenko,Russian Federation,RUS,22,16,2113,Rafael Nadal,1,Spain,ESP,1,-15,2411,6-3 6-2,4,73,,,
2011-01-03,Doha,B,3,H,false,QF,Rafael Nadal,Spain,ESP,1,1,2410,Ernests Gulbis,5,Latvia,LAT,24,-2,2014,7-6(3) 6-3,1,73,,,
2011-01-03,Doha,B,3,H,false,R16,Rafael Nadal,Spain,ESP,1,1,2409,Lukas Lacko,,Slovakia,SVK,89,-1,1840,7-6(3) 0-6 6-3,1,73,,,
2011-01-03,Doha,B,3,H,false,R32,Rafael Nadal,Spain,ESP,1,,2409,Karol Beck,,Slovakia,SVK,103,-1,1675,6-3 6-0,1,73,,,
2010-11-21,Tour Finals,F,3,H,true,F,Roger Federer,Switzerland,SUI,2,14,2398,Rafael Nadal,,Spain,ESP,1,-14,2423,6-3 3-6 6-1,,90,,,
2010-11-21,Tour Finals,F,3,H,true,SF,Rafael Nadal,Spain,ESP,1,8,2415,Andy Murray,,United Kingdom,GBR,5,-8,2289,7-6(5) 3-6 7-6(6),,90,,,
2010-11-21,Tour Finals,F,3,H,true,RR,Rafael Nadal,Spain,ESP,1,2,2413,Tomas Berdych,,Czech Republic,CZE,6,-3,2070,7-6(3) 6-1,,90,,,
2010-11-21,Tour Finals,F,3,H,true,RR,Rafael Nadal,Spain,ESP,1,8,2405,Novak Djokovic,,Serbia,SRB,3,-7,2302,7-5 6-2,,90,,,
2010-11-21,Tour Finals,F,3,H,true,RR,Rafael Nadal,Spain,ESP,1,5,2400,Andy Roddick,,United States,USA,8,-5,2181,3-6 7-6(5) 6-4,,90,,,
2010-10-10,Shanghai Masters,M,3,H,false,R16,Jurgen Melzer,Austria,AUT,12,18,2068,Rafael Nadal,1,Spain,ESP,1,-18,2418,6-1 3-6 6-3,13,62,,,
2010-10-10,Shanghai Masters,M,3,H,false,R32,Rafael Nadal,Spain,ESP,1,3,2415,Stan Wawrinka,,Switzerland,SUI,21,-3,2097,6-4 6-4,1,62,,,
2010-10-04,Tokyo,A,3,H,false,F,Rafael Nadal,Spain,ESP,1,3,2412,Gael Monfils,5,France,FRA,15,-3,2116,6-1 7-5,1,84,,,
2010-10-04,Tokyo,A,3,H,false,SF,Rafael Nadal,Spain,ESP,1,2,2410,Viktor Troicki,,Serbia,SRB,54,-1,1982,7-6(4) 4-6 7-6(7),1,84,,,
2010-10-04,Tokyo,A,3,H,false,QF,Rafael Nadal,Spain,ESP,1,1,2409,Dmitry Tursunov,,Russian Federation,RUS,432,-1,1888,6-4 6-1,1,84,,,
2010-10-04,Tokyo,A,3,H,false,R16,Rafael Nadal,Spain,ESP,1,,2409,Milos Raonic,,Canada,CAN,200,-1,1754,6-4 6-4,1,84,Q,,
2010-10-04,Tokyo,A,3,H,false,R32,Rafael Nadal,Spain,ESP,1,1,2408,Santiago Giraldo,,Colombia,COL,63,-1,1800,6-4 6-4,1,84,,,
2010-09-27,Bangkok,B,3,H,true,SF,Guillermo Garcia Lopez,Spain,ESP,53,19,1947,Rafael Nadal,1,Spain,ESP,1,-17,2425,2-6 7-6(3) 6-3,,75,,,
2010-09-27,Bangkok,B,3,H,true,QF,Rafael Nadal,Spain,ESP,1,,2425,Mikhail Kukushkin,,Kazakhstan,KAZ,83,-1,1860,6-2 6-3,1,75,,,
2010-09-27,Bangkok,B,3,H,true,R16,Rafael Nadal,Spain,ESP,1,1,2424,Ruben Bemelmans,,Belgium,BEL,195,,1641,6-1 6-4,1,75,Q,,
2010-08-30,US Open,G,5,H,false,F,Rafael Nadal,Spain,ESP,1,11,2413,Novak Djokovic,3,Serbia,SRB,3,-11,2309,6-4 5-7 6-4 6-2,1,65,,,
2010-08-30,US Open,G,5,H,false,SF,Rafael Nadal,Spain,ESP,1,4,2409,Mikhail Youzhny,12,Russian Federation,RUS,14,-5,2106,6-2 6-3 6-4,1,65,,,
2010-08-30,US Open,G,5,H,false,QF,Rafael Nadal,Spain,ESP,1,5,2404,Fernando Verdasco,8,Spain,ESP,8,-5,2143,7-5 6-3 6-4,1,65,,,
2010-08-30,US Open,G,5,H,false,R16,Rafael Nadal,Spain,ESP,1,2,2402,Feliciano Lopez,23,Spain,ESP,25,-2,1968,6-3 6-4 6-4,1,65,,,
2010-08-30,US Open,G,5,H,false,R32,Rafael Nadal,Spain,ESP,1,3,2399,Gilles Simon,,France,FRA,42,-3,2009,6-4 6-4 6-2,1,65,,,
2010-08-30,US Open,G,5,H,false,R64,Rafael Nadal,Spain,ESP,1,1,2398,Denis Istomin,,Uzbekistan,UZB,39,-1,1933,6-2 7-6(5) 7-5,1,65,,,
2010-08-30,US Open,G,5,H,false,R128,Rafael Nadal,Spain,ESP,1,1,2397,Teymuraz Gabashvili,,Russian Federation,RUS,93,-1,1823,7-6(4) 7-6(4) 6-3,1,65,,,
2010-08-15,Cincinnati Masters,M,3,H,false,QF,Marcos Baghdatis,Cyprus,CYP,20,19,2041,Rafael Nadal,1,Spain,ESP,1,-19,2416,6-4 4-6 6-4,,79,,,
2010-08-15,Cincinnati Masters,M,3,H,false,R16,Rafael Nadal,Spain,ESP,1,2,2414,Julien Benneteau,,France,FRA,32,-2,1991,5-7 7-6(6) 6-2,1,79,,,
2010-08-15,Cincinnati Masters,M,3,H,false,R32,Rafael Nadal,Spain,ESP,1,1,2413,Taylor Dent,,United States,USA,83,-1,1855,6-2 7-5,1,79,Q,,
2010-08-09,Canada Masters,M,3,H,false,SF,Andy Murray,United Kingdom,GBR,4,16,2275,Rafael Nadal,1,Spain,ESP,1,-16,2429,6-3 6-4,4,68,,,
2010-08-09,Canada Masters,M,3,H,false,QF,Rafael Nadal,Spain,ESP,1,2,2427,Philipp Kohlschreiber,,Germany,GER,37,-2,2034,3-6 6-3 6-4,1,68,,,
2010-08-09,Canada Masters,M,3,H,false,R16,Rafael Nadal,Spain,ESP,1,1,2426,Kevin Anderson,,South Africa,RSA,87,-1,1851,6-2 7-6(6),1,68,Q,,
2010-08-09,Canada Masters,M,3,H,false,R32,Rafael Nadal,Spain,ESP,1,2,2424,Stan Wawrinka,,Switzerland,SUI,24,-3,2084,7-6(12) 6-3,1,68,,,
2010-06-21,Wimbledon,G,5,G,false,F,Rafael Nadal,Spain,ESP,1,7,2417,Tomas Berdych,12,Czech Republic,CZE,13,-7,2197,6-3 7-5 6-4,2,88,,,
2010-06-21,Wimbledon,G,5,G,false,SF,Rafael Nadal,Spain,ESP,1,9,2408,Andy Murray,4,United Kingdom,GBR,4,-9,2279,6-4 7-6(6) 6-4,2,88,,,
2010-06-21,Wimbledon,G,5,G,false,QF,Rafael Nadal,Spain,ESP,1,8,2400,Robin Soderling,6,Sweden,SWE,6,-8,2234,3-6 6-3 7-6(4) 6-1,2,88,,,
2010-06-21,Wimbledon,G,5,G,false,R16,Rafael Nadal,Spain,ESP,1,1,2399,Paul Henri Mathieu,,France,FRA,66,-2,1895,6-4 6-2 6-2,2,88,,,
2010-06-21,Wimbledon,G,5,G,false,R32,Rafael Nadal,Spain,ESP,1,2,2397,Philipp Petzschner,33,Germany,GER,41,-2,1957,6-4 4-6 6-7(5) 6-2 6-3,2,88,,,
